,date,total_cases,total_deaths,ca_cases,ca_deaths,ticker,open,close,volume,neg,neu,pos,compound,kor_cases,kor_deaths,seoul_cases,seoul_deaths,kor_close,kor_open,kor_volume,kor_ticker,label
1802,2020-06-25,2438031,124399,200840,5812,AAPL,90.1750030517578,91.20999908447266,137522400.0,0.073,0.86,0.067,-0.818,12563,282,1250,7,499000,506000,551096,051910,0.5
1803,2020-06-25,2438031,124399,200840,5812,AAPL,90.1750030517578,91.20999908447266,137522400.0,0.073,0.86,0.067,-0.818,12563,282,1250,7,162500,165000,152419,011070,0.0
1804,2020-06-25,2438031,124399,200840,5812,AAPL,90.1750030517578,91.20999908447266,137522400.0,0.102,0.816,0.08199999999999999,-0.9517,12563,282,1250,7,499000,506000,551096,051910,0.5
1805,2020-06-25,2438031,124399,200840,5812,AAPL,90.1750030517578,91.20999908447266,137522400.0,0.102,0.816,0.08199999999999999,-0.9517,12563,282,1250,7,162500,165000,152419,011070,0.0
1806,2020-06-26,2483559,125032,207049,5872,AAPL,91.10250091552734,88.40750122070312,205256800.0,0.040999999999999995,0.8859999999999999,0.073,0.9632,12602,282,1267,7,501000,508000,473636,051910,0.4825
1807,2020-06-26,2483559,125032,207049,5872,AAPL,91.10250091552734,88.40750122070312,205256800.0,0.040999999999999995,0.8859999999999999,0.073,0.9632,12602,282,1267,7,171500,165500,296752,011070,0.43
1808,2020-06-26,2483559,125032,207049,5872,AAPL,91.10250091552734,88.40750122070312,205256800.0,0.068,0.8240000000000001,0.10800000000000001,0.9552,12602,282,1267,7,501000,508000,473636,051910,0.4825
1809,2020-06-26,2483559,125032,207049,5872,AAPL,91.10250091552734,88.40750122070312,205256800.0,0.068,0.8240000000000001,0.10800000000000001,0.9552,12602,282,1267,7,171500,165500,296752,011070,0.43
1810,2020-06-26,2483559,125032,207049,5872,AAPL,91.10250091552734,88.40750122070312,205256800.0,0.0,0.934,0.066,0.8074,12602,282,1267,7,501000,508000,473636,051910,0.4825
1811,2020-06-26,2483559,125032,207049,5872,AAPL,91.10250091552734,88.40750122070312,205256800.0,0.0,0.934,0.066,0.8074,12602,282,1267,7,171500,165500,296752,011070,0.43
1812,2020-06-26,2483559,125032,207049,5872,AAPL,91.10250091552734,88.40750122070312,205256800.0,0.026000000000000002,0.922,0.052000000000000005,0.3182,12602,282,1267,7,501000,508000,473636,051910,0.4825
1813,2020-06-26,2483559,125032,207049,5872,AAPL,91.10250091552734,88.40750122070312,205256800.0,0.026000000000000002,0.922,0.052000000000000005,0.3182,12602,282,1267,7,171500,165500,296752,011070,0.43
1814,2020-06-26,2483559,125032,207049,5872,AAPL,91.10250091552734,88.40750122070312,205256800.0,0.174,0.737,0.08900000000000001,-0.9869,12602,282,1267,7,501000,508000,473636,051910,0.4825
1815,2020-06-26,2483559,125032,207049,5872,AAPL,91.10250091552734,88.40750122070312,205256800.0,0.174,0.737,0.08900000000000001,-0.9869,12602,282,1267,7,171500,165500,296752,011070,0.43
1816,2020-06-27,2525858,125543,212169,5905,0,0.0,0.0,0.0,0.099,0.8170000000000001,0.083,-0.9344,12653,282,1284,7,0,0,0,0,0.43
1817,2020-06-27,2525858,125543,212169,5905,0,0.0,0.0,0.0,0.099,0.8170000000000001,0.083,-0.9344,12653,282,1284,7,0,0,0,0,0.0
1818,2020-06-28,2565364,125814,219252,5936,0,0.0,0.0,0.0,0.026000000000000002,0.922,0.052000000000000005,0.3182,12715,282,1298,7,0,0,0,0,0.5
1819,2020-06-28,2565364,125814,219252,5936,0,0.0,0.0,0.0,0.026000000000000002,0.922,0.052000000000000005,0.3182,12715,282,1298,7,0,0,0,0,0.0
1820,2020-06-28,2565364,125814,219252,5936,0,0.0,0.0,0.0,0.053,0.907,0.04,-0.9516,12715,282,1298,7,0,0,0,0,0.5
1821,2020-06-28,2565364,125814,219252,5936,0,0.0,0.0,0.0,0.053,0.907,0.04,-0.9516,12715,282,1298,7,0,0,0,0,0.0
1822,2020-06-29,2604858,126161,228732,5980,AAPL,88.3125,90.44499969482422,130646000.0,0.034,0.893,0.073,0.9884,12757,282,1305,7,489500,492000,454763,051910,0.5
1823,2020-06-29,2604858,126161,228732,5980,AAPL,88.3125,90.44499969482422,130646000.0,0.034,0.893,0.073,0.9884,12757,282,1305,7,171500,168500,195007,011070,0.43
1824,2020-06-29,2604858,126161,228732,5980,AAPL,88.3125,90.44499969482422,130646000.0,0.043,0.907,0.05,0.2023,12757,282,1305,7,489500,492000,454763,051910,0.5
1825,2020-06-29,2604858,126161,228732,5980,AAPL,88.3125,90.44499969482422,130646000.0,0.043,0.907,0.05,0.2023,12757,282,1305,7,171500,168500,195007,011070,0.43
1826,2020-06-29,2604858,126161,228732,5980,AAPL,88.3125,90.44499969482422,130646000.0,0.05,0.8859999999999999,0.064,0.6908,12757,282,1305,7,489500,492000,454763,051910,0.5
1827,2020-06-29,2604858,126161,228732,5980,AAPL,88.3125,90.44499969482422,130646000.0,0.05,0.8859999999999999,0.064,0.6908,12757,282,1305,7,171500,168500,195007,011070,0.43
1828,2020-06-30,2653243,127461,236139,6090,AAPL,90.0199966430664,91.1999969482422,140223200.0,0.047,0.884,0.068,0.8174,12799,282,1312,7,490500,501000,443059,051910,0.5
1829,2020-06-30,2653243,127461,236139,6090,AAPL,90.0199966430664,91.1999969482422,140223200.0,0.047,0.884,0.068,0.8174,12799,282,1312,7,174500,174500,333467,011070,0.465
1830,2020-06-30,2653243,127461,236139,6090,AAPL,90.0199966430664,91.1999969482422,140223200.0,0.127,0.794,0.078,-0.9898,12799,282,1312,7,490500,501000,443059,051910,0.5
1831,2020-06-30,2653243,127461,236139,6090,AAPL,90.0199966430664,91.1999969482422,140223200.0,0.127,0.794,0.078,-0.9898,12799,282,1312,7,174500,174500,333467,011070,0.465
1832,2020-07-01,2703218,128103,242547,6163,AAPL,91.27999877929688,91.02749633789062,110737200.0,0.084,0.8320000000000001,0.084,-0.25,12850,282,1321,7,491500,499000,357203,051910,0.5
1833,2020-07-01,2703218,128103,242547,6163,AAPL,91.27999877929688,91.02749633789062,110737200.0,0.084,0.8320000000000001,0.084,-0.25,12850,282,1321,7,175000,176500,143766,011070,0.0
1834,2020-07-02,2758775,128826,248235,6263,AAPL,91.9625015258789,91.02749633789062,114041600.0,0.0,0.0,0.0,0.0,12904,282,1334,7,496000,495000,362498,051910,0.4300000000000001
1835,2020-07-02,2758775,128826,248235,6263,AAPL,91.9625015258789,91.02749633789062,114041600.0,0.0,0.0,0.0,0.0,12904,282,1334,7,173000,176500,100555,011070,0.0
1836,2020-07-03,2815928,129417,257388,6313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12967,282,1346,7,507000,509000,443404,051910,0.465
1837,2020-07-03,2815928,129417,257388,6313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12967,282,1346,7,176000,172500,109482,011070,0.0
1838,2020-07-04,2865933,129678,265985,6331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13030,283,1353,8,0,0,0,0,0.0
1839,2020-07-04,2865933,129678,265985,6331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13030,283,1353,8,0,0,0,0,0.0
1840,2020-07-05,2910696,129940,271684,6337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13091,283,1369,8,0,0,0,0,0.0
1841,2020-07-05,2910696,129940,271684,6337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13091,283,1369,8,0,0,0,0,0.0
1842,2020-07-06,2958011,130331,277774,6448,AAPL,92.5,93.4625015258789,118655600.0,0.0,0.0,0.0,0.0,13137,284,1372,8,509000,507000,317805,051910,0.4559259259259259
1843,2020-07-06,2958011,130331,277774,6448,AAPL,92.5,93.4625015258789,118655600.0,0.0,0.0,0.0,0.0,13137,284,1372,8,178500,177000,137135,011070,0.43
1844,2020-07-07,3012084,131289,289468,6562,AAPL,93.85250091552734,93.17250061035156,112424400.0,0.0,0.0,0.0,0.0,13181,285,1375,8,516000,525000,630054,051910,0.0
1845,2020-07-07,3012084,131289,289468,6562,AAPL,93.85250091552734,93.17250061035156,112424400.0,0.0,0.0,0.0,0.0,13181,285,1375,8,175500,180000,131564,011070,0.43
1846,2020-07-08,3071536,132237,296499,6711,AAPL,94.18000030517578,95.34249877929688,117092000.0,0.0,0.0,0.0,0.0,13244,285,1385,8,513000,518000,358194,051910,0.0
1847,2020-07-08,3071536,132237,296499,6711,AAPL,94.18000030517578,95.34249877929688,117092000.0,0.0,0.0,0.0,0.0,13244,285,1385,8,173500,175500,185304,011070,0.0
1848,2020-07-09,3131422,133078,304297,6851,AAPL,96.2624969482422,95.75250244140624,125642800.0,0.0,0.0,0.0,0.0,13293,287,1393,9,539000,515000,819218,051910,0.0
1849,2020-07-09,3131422,133078,304297,6851,AAPL,96.2624969482422,95.75250244140624,125642800.0,0.0,0.0,0.0,0.0,13293,287,1393,9,179500,174500,171069,011070,0.0
1850,2020-07-10,3199646,133906,312344,6945,AAPL,95.33499908447266,95.91999816894531,90257200.0,0.0,0.0,0.0,0.0,13338,288,1401,9,529000,544000,470969,051910,0.0
1851,2020-07-10,3199646,133906,312344,6945,AAPL,95.33499908447266,95.91999816894531,90257200.0,0.0,0.0,0.0,0.0,13338,288,1401,9,177000,180500,126707,011070,0.43
1852,2020-07-11,3260362,134581,320804,7017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13373,288,1409,9,0,0,0,0,0.0
1853,2020-07-11,3260362,134581,320804,7017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13373,288,1409,9,0,0,0,0,0.0
1854,2020-07-12,3318167,134976,329162,7040,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13417,289,1416,9,0,0,0,0,0.0
1855,2020-07-12,3318167,134976,329162,7040,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13417,289,1416,9,0,0,0,0,0.0
1856,2020-07-13,3379734,135401,336508,7087,AAPL,97.26499938964844,95.47750091552734,191649200.0,0.0,0.0,0.0,0.0,13479,289,1429,9,547000,540000,368579,051910,0.0
1857,2020-07-13,3379734,135401,336508,7087,AAPL,97.26499938964844,95.47750091552734,191649200.0,0.0,0.0,0.0,0.0,13479,289,1429,9,173500,179500,214564,011070,0.5
1858,2020-07-14,3445331,136355,347634,7227,AAPL,94.83999633789062,97.05750274658205,170989200.0,0.0,0.0,0.0,0.0,13512,289,1436,9,534000,535000,441154,051910,0.0
1859,2020-07-14,3445331,136355,347634,7227,AAPL,94.83999633789062,97.05750274658205,170989200.0,0.0,0.0,0.0,0.0,13512,289,1436,9,174000,173000,131599,011070,0.0
1860,2020-07-15,3513667,137326,356178,7345,AAPL,98.98999786376952,97.7249984741211,153198000.0,0.0,0.0,0.0,0.0,13551,289,1442,9,544000,539000,341645,051910,0.0
1861,2020-07-15,3513667,137326,356178,7345,AAPL,98.98999786376952,97.7249984741211,153198000.0,0.0,0.0,0.0,0.0,13551,289,1442,9,169000,174500,219888,011070,0.0
1862,2020-07-16,3589349,138284,366164,7475,AAPL,96.5625,96.52249908447266,110577600.0,0.0,0.0,0.0,0.0,13612,291,1449,9,523000,547000,504937,051910,0.0
1863,2020-07-16,3589349,138284,366164,7475,AAPL,96.5625,96.52249908447266,110577600.0,0.0,0.0,0.0,0.0,13612,291,1449,9,163500,168500,246792,011070,0.0
1864,2020-07-17,3660271,139185,375363,7595,AAPL,96.9875030517578,96.32749938964844,92186800.0,0.0,0.0,0.0,0.0,13672,293,1458,9,516000,516000,540426,051910,0.0
1865,2020-07-17,3660271,139185,375363,7595,AAPL,96.9875030517578,96.32749938964844,92186800.0,0.0,0.0,0.0,0.0,13672,293,1458,9,165000,164000,126754,011070,0.0
1866,2020-07-18,3722719,139960,384692,7685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13711,294,1464,9,0,0,0,0,0.0
1867,2020-07-18,3722719,139960,384692,7685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13711,294,1464,9,0,0,0,0,0.0
1868,2020-07-19,3784994,140372,391538,7694,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13745,295,1474,10,0,0,0,0,0.0
1869,2020-07-19,3784994,140372,391538,7694,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13745,295,1474,10,0,0,0,0,0.0
1870,2020-07-20,3844882,140903,400769,7755,AAPL,96.4175033569336,98.35749816894531,90318000.0,0.0,0.0,0.0,0.0,13771,296,1477,10,511000,518000,318383,051910,0.0
1871,2020-07-20,3844882,140903,400769,7755,AAPL,96.4175033569336,98.35749816894531,90318000.0,0.0,0.0,0.0,0.0,13771,296,1477,10,161000,167000,234878,011070,0.4726086956521739
1872,2020-07-21,3910148,142030,413576,7870,AAPL,99.17250061035156,97.0,103646000.0,0.0,0.0,0.0,0.0,13816,296,1498,10,531000,525000,489307,051910,0.0
1873,2020-07-21,3910148,142030,413576,7870,AAPL,99.17250061035156,97.0,103646000.0,0.0,0.0,0.0,0.0,13816,296,1498,10,171000,162500,440261,011070,0.5
1874,2020-07-22,3979885,143166,425616,8027,AAPL,96.69249725341795,97.27249908447266,89001600.0,0.0,0.0,0.0,0.0,13879,297,1514,11,527000,524000,332150,051910,0.0
1875,2020-07-22,3979885,143166,425616,8027,AAPL,96.69249725341795,97.27249908447266,89001600.0,0.0,0.0,0.0,0.0,13879,297,1514,11,164500,171500,326333,011070,0.4789999999999999
1876,2020-07-23,4049889,144282,435334,8186,AAPL,96.99749755859376,92.84500122070312,197004400.0,0.0,0.0,0.0,0.0,13938,297,1526,11,532000,535000,270382,051910,0.0
1877,2020-07-23,4049889,144282,435334,8186,AAPL,96.99749755859376,92.84500122070312,197004400.0,0.0,0.0,0.0,0.0,13938,297,1526,11,160500,167000,510467,011070,0.465
1878,2020-07-24,4123412,145428,445400,8337,AAPL,90.9875030517578,92.61499786376952,185438800.0,0.0,0.0,0.0,0.0,13979,298,1547,11,516000,521000,406633,051910,0.0
1879,2020-07-24,4123412,145428,445400,8337,AAPL,90.9875030517578,92.61499786376952,185438800.0,0.0,0.0,0.0,0.0,13979,298,1547,11,156000,158500,287131,011070,0.0
1880,2020-07-25,4190188,146311,453659,8416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14092,298,1558,11,0,0,0,0,0.0
