date,close,up/down,pastday,open,high,low,volume
2019-07-19,46800,1,700,46650,46950,46600,8819393
2019-07-18,46100,1,50,46450,46450,45650,5143554
2019-07-17,46050,0,800,46150,46350,45950,5216602
2019-07-16,46850,1,400,46450,46850,46300,7407824
2019-07-15,46450,1,150,45950,46650,45750,4717226
2019-07-12,46300,1,100,46350,46400,45800,5245804
2019-07-11,46200,1,650,46350,46550,46150,10989751
2019-07-10,45550,1,450,45550,46150,45500,9253930
2019-07-09,45100,1,700,44850,45450,44700,7646421
2019-07-08,44400,0,1250,44750,44800,44350,7823843
2019-07-05,45650,0,350,45950,45950,45250,7235395
2019-07-04,46000,1,600,45250,46200,45250,6365573
2019-07-03,45400,0,850,45750,46350,45200,9669368
2019-07-02,46250,0,350,46200,46900,45850,8463073
2019-07-01,46600,0,400,47350,47400,46250,11383522
2019-06-28,47000,1,500,47000,47000,46700,12949231
2019-06-27,46500,1,800,46000,46600,45750,12603534
2019-06-26,45700,1,100,45800,46000,45600,9226097
2019-06-25,45600,1,100,45200,45800,45200,7076774
2019-06-24,45500,0,200,45200,45800,45200,6085066
2019-06-21,45700,1,200,45750,45800,45200,9454913
2019-06-20,45500,1,150,44850,45500,44850,7147785
2019-06-19,45350,1,1000,45450,45450,45000,10417690
2019-06-18,44350,1,450,43750,44500,43650,7994928
2019-06-17,43900,0,100,43750,44050,43400,11890424
2019-06-14,44000,1,250,43750,44150,43300,9322873
2019-06-13,43750,0,850,44200,44400,43400,16906541
2019-06-12,44600,0,250,44800,45050,44300,8607439
2019-06-11,44850,1,50,44800,45000,44550,6664872
2019-06-10,44800,1,600,44300,44850,44050,8792182
2019-06-07,44200,1,300,43600,44350,43450,11683682
2019-06-05,43900,1,450,44050,44200,43700,12464135
2019-06-04,43450,0,350,43400,43700,43000,9913497
2019-06-03,43800,1,1300,42950,43900,42500,15466580
2019-05-31,42500,0,50,42600,42800,42150,11365999
2019-05-30,42550,1,750,42200,42700,42150,11766018
2019-05-29,41800,0,750,41850,42100,41300,14930618
2019-05-28,42550,0,100,42550,42950,42150,24506881
2019-05-27,42650,0,50,42500,43000,42350,8066669
2019-05-24,42700,0,1150,43800,43800,42400,13966305
2019-05-23,43850,1,350,43900,44000,43250,12259006
2019-05-22,43500,1,350,43700,43800,42400,11033339
2019-05-21,43150,1,1150,42600,43950,42350,18812133
2019-05-20,42000,1,800,41650,42100,41550,15752397
2019-05-17,41200,0,350,41950,42050,40850,13357951
2019-05-16,41550,0,1000,42350,42400,41350,13687828
2019-05-15,42550,0,100,42700,43050,42550,7670185
2019-05-14,42650,2,0,41300,43100,41300,11563730
2019-05-13,42650,0,250,42500,43200,42350,7635079
2019-05-10,42900,1,450,42600,43450,42450,14579512
2019-05-09,42450,0,1800,43900,44250,42450,23029718
2019-05-08,44250,0,600,44300,44850,44200,10398754
2019-05-07,44850,0,450,45250,45300,44400,12014907
2019-05-03,45300,0,600,45900,46050,45300,6562916
2019-05-02,45900,1,50,45500,46150,45400,8625126
2019-04-30,45850,0,300,46000,46300,45350,11121273
2019-04-29,46150,1,1300,45150,46150,45100,8777517
2019-04-26,44850,1,200,44200,45000,43800,9739982
2019-04-25,44650,0,100,44250,45000,44100,10868965
2019-04-24,44750,0,450,45400,45650,44150,13299267
2019-04-23,45200,0,150,45050,45500,45000,6920566
2019-04-22,45350,1,50,45400,45900,45100,6006957
2019-04-19,45300,0,300,45750,46000,45250,8479710
2019-04-18,45600,0,1450,47200,47250,45500,12808747
2019-04-17,47050,0,200,47300,47600,47000,5513658
2019-04-16,47250,1,200,47400,47400,46800,7730881
2019-04-15,47050,1,200,47150,47500,47000,8733019
2019-04-12,46850,1,600,46050,46900,46000,7668936
2019-04-11,46250,0,450,46700,46800,46150,13697399
2019-04-10,46700,1,50,46400,46700,46050,11883995
2019-04-09,46650,2,0,46700,46950,46200,6878761
2019-04-08,46650,0,200,47250,47250,46150,8507909
2019-04-05,46850,0,100,46950,47550,46600,8546339
2019-04-04,46950,1,350,46150,47100,46150,12650168
2019-04-03,46600,1,850,46750,46750,45800,12436570
2019-04-02,45750,1,700,45550,46100,45350,9480688
2019-04-01,45050,1,400,45200,45450,44850,7362129
2019-03-29,44650,0,200,44500,44900,44200,11491713
