date,close,up/down,pastday,open,high,low,volume
2020-03-17,151000,0,4000,147500,155500,147000,979243
2020-03-16,155000,0,11000,166000,166500,155000,812823
2020-03-13,166000,0,500,151000,168000,149500,1242510
2020-03-12,166500,0,3500,170000,170000,161000,980814
2020-03-11,170000,0,2000,172000,174000,167500,483822
2020-03-10,172000,1,4000,168000,176000,165000,666532
2020-03-09,168000,0,11500,174500,174500,167500,668089
2020-03-06,179500,0,1500,179500,181000,177500,293897
2020-03-05,181000,1,2500,180500,181000,178500,483840
2020-03-04,178500,1,3500,174500,179500,173000,450252
2020-03-03,175000,2,0,179000,180000,174000,544379
2020-03-02,175000,1,1000,175000,177000,172500,659376
2020-02-28,174000,0,8000,179000,180000,172000,830654
2020-02-27,182000,0,5000,185000,187000,179000,535696
2020-02-26,187000,0,3500,189500,190000,186500,494066
2020-02-25,190500,1,6500,184000,191000,183500,704859
2020-02-24,184000,0,5500,185500,187500,183500,567036
2020-02-21,189500,0,500,187500,191000,187000,434019
2020-02-20,190000,1,500,189500,191500,187500,427402
2020-02-19,189500,1,3000,188000,191000,185000,560743
2020-02-18,186500,0,2000,186500,188500,185500,345642
2020-02-17,188500,1,2000,184500,189000,184500,312407
2020-02-14,186500,1,2000,184000,187500,184000,659429
2020-02-13,184500,0,500,184000,185000,183000,555923
2020-02-12,185000,1,500,183000,185000,181500,351892
2020-02-11,184500,1,1000,183500,185000,183000,400386
2020-02-10,183500,0,1500,182500,184000,180500,433051
2020-02-07,185000,1,3500,181500,188500,181000,728633
2020-02-06,181500,2,0,182500,183500,180500,659850
2020-02-05,181500,1,1000,181000,183500,178500,653809
2020-02-04,180500,1,3000,177500,181500,175000,563463
2020-02-03,177500,0,2000,178000,180500,176000,485913
2020-01-31,179500,0,500,180000,180500,177500,537062
2020-01-30,180000,2,0,179500,183000,175000,772160
2020-01-29,180000,1,1500,183000,183500,180000,434897
2020-01-28,178500,0,4500,182000,184500,178000,476253
2020-01-23,183000,0,3000,185000,185500,181500,375929
2020-01-22,186000,1,4000,185000,190000,184500,429852
2020-01-21,182000,0,5500,187500,189500,181000,547678
2020-01-20,187500,0,3500,190000,190500,187000,454733
2020-01-17,191000,0,500,190500,192500,189500,286019
2020-01-16,191500,2,0,190000,192500,189000,245107
2020-01-15,191500,1,1000,189500,192000,188500,323778
2020-01-14,190500,1,2500,188000,194500,188000,501286
2020-01-13,188000,2,0,187500,188500,186000,337749
2020-01-10,188000,1,2000,185000,188000,184000,398739
2020-01-09,186000,1,3000,183500,186500,183500,531355
2020-01-08,183000,0,4000,182000,183500,179000,820867
2020-01-07,187000,1,6500,182500,187000,181500,328624
2020-01-06,180500,0,1000,180000,182000,178000,287970
2020-01-03,181500,0,1000,185000,186000,180500,454492
2020-01-02,182500,0,4000,187500,188000,182000,300640
2019-12-30,186500,1,3000,183500,190000,183500,376541
2019-12-27,183500,1,3000,182000,185000,179000,323473
2019-12-26,180500,0,1500,181500,183000,179000,173426
2019-12-24,182000,0,2000,184000,184000,179000,193440
2019-12-23,184000,1,500,185000,185500,182000,250256
2019-12-20,183500,1,4500,180000,187000,179500,560761
2019-12-19,179000,1,500,175000,179500,175000,296857
2019-12-18,178500,0,2000,180000,180000,175000,310567
2019-12-17,180500,1,1000,180000,181000,178000,370752
2019-12-16,179500,1,4000,175000,180000,174000,335819
2019-12-13,175500,2,0,177500,177500,173000,317833
2019-12-12,175500,1,1500,174500,176500,173000,609714
2019-12-11,174000,0,500,175000,175500,173500,200711
2019-12-10,174500,0,500,174500,175500,173000,215711
2019-12-09,175000,1,1000,174000,175500,173000,271990
2019-12-06,174000,1,3500,172000,174500,170500,208849
2019-12-05,170500,0,4000,173000,174000,170000,271499
2019-12-04,174500,1,2500,172000,175500,171000,228851
2019-12-03,172000,1,500,170500,173500,168500,245675
2019-12-02,171500,0,500,172500,175000,170000,275601
2019-11-29,172000,0,1000,173000,173500,168500,349615
2019-11-28,173000,1,500,172500,174500,170000,252885
2019-11-27,172500,0,500,175000,175500,172000,299949
2019-11-26,173000,0,1000,173500,175500,171500,774461
2019-11-25,174000,1,6500,168000,174500,167000,490795
2019-11-22,167500,0,2500,169500,171000,165500,481529
2019-11-21,170000,1,500,169000,172500,168000,543754
2019-11-20,169500,0,1000,170500,174000,168000,602206
2019-11-19,170500,0,8000,174500,176000,169500,1055749
2019-11-18,178500,1,5000,177500,181500,172500,876975
2019-11-15,173500,0,6500,177000,179000,173000,886846
2019-11-14,180000,1,22000,170000,180000,169500,2042648
2019-11-13,158000,0,4000,158500,159000,156000,500221
2019-11-12,162000,0,1000,164000,164000,160000,236652
2019-11-11,163000,0,500,163500,165000,162500,231149
2019-11-08,163500,0,2000,165000,165000,162000,306968
2019-11-07,165500,1,4000,162000,166500,161000,390866
2019-11-06,161500,2,0,161500,164000,160500,332755
2019-11-05,161500,0,3000,164000,164500,159500,662116
2019-11-04,164500,0,2500,165500,167000,162000,455199
2019-11-01,167000,1,3000,166000,168500,164000,720358
2019-10-31,164000,1,9500,159000,167000,157500,1409619
2019-10-30,154500,1,1500,152000,154500,151500,290658
2019-10-29,153000,0,4000,157500,158000,152000,321007
2019-10-28,157000,1,4500,152500,158000,152500,335238
2019-10-25,152500,0,500,151000,153500,151000,162510
2019-10-24,153000,1,500,151500,153000,150500,224666
2019-10-23,152500,0,1500,152000,153500,151500,226744
2019-10-22,154000,1,2000,150500,154500,150500,360102
2019-10-21,152000,1,1500,151500,153500,149000,245735
2019-10-18,150500,0,2500,151500,153500,150000,245740
2019-10-17,153000,0,1500,155000,156500,152000,280276
2019-10-16,154500,1,3000,151500,155000,151000,280882
2019-10-15,151500,0,4500,156500,156500,150500,297569
2019-10-14,156000,2,0,156000,156500,153500,246407
2019-10-11,156000,1,2500,156500,157000,153500,216730
2019-10-10,153500,2,0,151500,155500,150500,404228
2019-10-08,153500,1,500,154500,154500,151500,250805
2019-10-07,153000,1,2500,150500,153500,150000,387749
2019-10-04,150500,0,6500,155500,159000,148500,602642
2019-10-02,157000,0,3000,159000,160000,156500,203708
2019-10-01,160000,1,3000,157500,160000,157000,260668
2019-09-30,157000,1,1000,155000,157500,154500,313910
2019-09-27,156000,0,2000,158500,158500,154500,241249
2019-09-26,158000,2,0,157500,159000,156500,313084
2019-09-25,158000,2,0,155500,159000,155500,274586
2019-09-24,158000,1,1000,157000,158500,155500,195994
2019-09-23,157000,2,0,157500,158000,155500,204570
2019-09-20,157000,0,500,156000,158000,156000,390181
2019-09-19,157500,0,1500,157000,158000,156000,377446
2019-09-18,159000,1,4000,156000,159500,155500,465208
2019-09-17,155000,1,500,153000,155500,153000,304106
2019-09-16,154500,1,1000,154500,156500,153500,449618
2019-09-11,153500,1,3000,150500,154000,150000,738431
2019-09-10,150500,0,2500,153000,153000,150000,297053
2019-09-09,153000,1,3500,149500,154000,148500,464232
2019-09-06,149500,1,2500,146000,150000,145500,223250
2019-09-05,147000,0,4000,150000,151000,145000,548033
2019-09-04,151000,1,500,149500,151000,149000,351494
2019-09-03,150500,1,500,151500,151500,149000,308863
2019-09-02,150000,1,3500,156000,156000,147500,371788
2019-08-30,146500,1,1500,146000,149000,144500,424498
2019-08-29,145000,0,1500,146500,146500,143500,408164
2019-08-28,146500,2,0,146500,147500,144500,309159
2019-08-27,146500,1,3000,144000,147500,141500,904199
2019-08-26,143500,0,5000,145500,147000,143000,423695
2019-08-23,148500,1,500,149000,149000,145500,491690
2019-08-22,148000,1,500,148000,150500,147500,499537
2019-08-21,147500,1,2000,144500,148500,142500,514109
2019-08-20,145500,1,6500,139000,145500,139000,556246
2019-08-19,139000,0,500,139000,141000,138000,487500
2019-08-16,139500,1,500,138500,140500,137500,351686
2019-08-14,139000,0,3500,142500,143000,138500,433070
